Day,InitialCondition,Radius,
4,2500,1.2705
4.5,2500,0
5,2500,6.5405
5.5,2500,10.76
6,2500,13.633
6.5,2500,0
7,2500,7.1427
7.5,2500,1.5995
8,2500,13.13
8.5,2500,8.522
9,2500,14.272
9.5,2500,0
10,2500,0
10.5,2500,16.018
11,2500,0
4,2500,0
4.5,2500,0
5,2500,0
5.5,2500,10.311
6,2500,13.125
6.5,2500,0
7,2500,0
7.5,2500,2.178
8,2500,0
8.5,2500,4.7973
9,2500,6.3568
9.5,2500,0
10,2500,0
10.5,2500,0
11,2500,18.205
4,2500,0
4.5,2500,0
5,2500,0
5.5,2500,0
6,2500,0
6.5,2500,0
7,2500,34.615
7.5,2500,18.095
8,2500,0
8.5,2500,7.0147
9,2500,0
9.5,2500,0
10,2500,2.6131
10.5,2500,11.885
11,2500,0
4,2500,25.055
4.5,2500,0
5,2500,5.2057
5.5,2500,10.566
6,2500,1.354
6.5,2500,14.002
7,2500,5.1373
7.5,2500,0
8,2500,0
8.5,2500,29.542
9,2500,0
9.5,2500,1.6429
10,2500,8.9513
10.5,2500,1.8056
11,2500,0
4,2500,0
4.5,2500,0
5,2500,23.507
5.5,2500,0
6,2500,12.472
6.5,2500,4.9054
7,2500,0
7.5,2500,0
8,2500,0
8.5,2500,0
9,2500,0
9.5,2500,3.0547
10,2500,0
10.5,2500,0
11,2500,5.344
4,2500,0
4.5,2500,0
5,2500,5.5641
5.5,2500,0
6,2500,16.466
6.5,2500,38.536
7,2500,15.249
7.5,2500,0
8,2500,6.8128
8.5,2500,0
9,2500,29.848
9.5,2500,14.952
10,2500,12.515
10.5,2500,0
11,2500,5.0855
4,2500,0
4.5,2500,0
5,2500,0
5.5,2500,0
6,2500,0
6.5,2500,0
7,2500,0
7.5,2500,9.6576
8,2500,0
8.5,2500,11.113
9,2500,4.286
9.5,2500,7.8565
10,2500,0
10.5,2500,0
11,2500,0
4,2500,1.743
4.5,2500,17.941
5,2500,0
5.5,2500,20.052
6,2500,7.5567
6.5,2500,18.662
7,2500,2.0178
7.5,2500,0
8,2500,0
8.5,2500,2.4714
9,2500,13.011
9.5,2500,0
10,2500,0
10.5,2500,0
11,2500,0
4,2500,0
4.5,2500,0
5,2500,0.72863
5.5,2500,0
6,2500,9.7169
6.5,2500,1.7376
7,2500,28.833
7.5,2500,4.9595
8,2500,28.682
8.5,2500,0
9,2500,8.3693
9.5,2500,0
10,2500,9.539
10.5,2500,9.4403
11,2500,0
4,2500,0
4.5,2500,0
5,2500,6.3872
5.5,2500,23.368
6,2500,0
6.5,2500,12.912
7,2500,8.6712
7.5,2500,0
8,2500,6.3176
8.5,2500,0
9,2500,24.1
9.5,2500,0
10,2500,26.004
10.5,2500,0
11,2500,9.3688
