Day,InitialCondition,Radius,
4,1250,130.49
4.5,1250,145.86
5,1250,110.91
5.5,1250,143.52
6,1250,141.94
6.5,1250,130.32
7,1250,142.18
7.5,1250,153.23
8,1250,187.37
8.5,1250,183.78
9,1250,149.35
9.5,1250,194.54
10,1250,177.24
10.5,1250,174.28
11,1250,186.07
4,1250,123.55
4.5,1250,127.55
5,1250,145.97
5.5,1250,148.63
6,1250,152.21
6.5,1250,148.83
7,1250,134.95
7.5,1250,156.73
8,1250,169.15
8.5,1250,162.46
9,1250,171.65
9.5,1250,172.96
10,1250,167.62
10.5,1250,177.62
11,1250,172.03
4,1250,133.77
4.5,1250,117.98
5,1250,122.04
5.5,1250,127.88
6,1250,111.42
6.5,1250,156
7,1250,149.28
7.5,1250,142.96
8,1250,166.72
8.5,1250,141.88
9,1250,161.01
9.5,1250,163.9
10,1250,173.44
10.5,1250,177.79
11,1250,171.3
4,1250,125.18
4.5,1250,127.17
5,1250,137.91
5.5,1250,145.68
6,1250,149.33
6.5,1250,134.48
7,1250,146.96
7.5,1250,138.67
8,1250,143.49
8.5,1250,157.82
9,1250,176.3
9.5,1250,158.96
10,1250,173.93
10.5,1250,172.76
11,1250,189.84
4,1250,115.28
4.5,1250,129.01
5,1250,137.2
5.5,1250,145.75
6,1250,153.4
6.5,1250,143.36
7,1250,132.29
7.5,1250,143.08
8,1250,143.98
8.5,1250,179.87
9,1250,156.21
9.5,1250,173.15
10,1250,168.66
10.5,1250,183.18
11,1250,172.24
4,1250,112.35
4.5,1250,115.41
5,1250,136.6
5.5,1250,133.79
6,1250,137.12
6.5,1250,155.83
7,1250,148.97
7.5,1250,151.87
8,1250,168.75
8.5,1250,150.36
9,1250,168.48
9.5,1250,173.97
10,1250,168.18
10.5,1250,176.88
11,1250,168.49
4,1250,114.73
4.5,1250,129.69
5,1250,138.79
5.5,1250,159.63
6,1250,132.72
6.5,1250,144.3
7,1250,145.47
7.5,1250,131.95
8,1250,149.8
8.5,1250,141.1
9,1250,169.83
9.5,1250,157.85
10,1250,171.39
10.5,1250,169.77
11,1250,182.23
4,1250,119.85
4.5,1250,133.29
5,1250,138.95
5.5,1250,151.46
6,1250,137.14
6.5,1250,122.55
7,1250,138.39
7.5,1250,162.69
8,1250,143.88
8.5,1250,166.87
9,1250,163.13
9.5,1250,179.59
10,1250,152.12
10.5,1250,173.02
11,1250,168.1
4,1250,152.66
4.5,1250,136.43
5,1250,144.93
5.5,1250,125.56
6,1250,134.58
6.5,1250,140
7,1250,156.51
7.5,1250,147.42
8,1250,160.46
8.5,1250,138.7
9,1250,158.66
9.5,1250,158.46
10,1250,155.71
10.5,1250,179.62
11,1250,182.03
4,1250,125.78
4.5,1250,116.24
5,1250,142.58
5.5,1250,138.73
6,1250,136.16
6.5,1250,142.77
7,1250,143.79
7.5,1250,133.66
8,1250,151.23
8.5,1250,150.11
9,1250,152.81
9.5,1250,155.34
10,1250,165.47
10.5,1250,156.14
11,1250,188.41
