Day,InitialCondition,Radius,
12,10000,303.89
12,10000,283.59
12,10000,298.46
12,10000,282.67
12,10000,265.34
12,10000,282.69
12,10000,262.54
12,2500,238.85
12,2500,249.83
12,2500,228.84
12,2500,238.18
12,2500,253.25
12,5000,266.14
12,5000,271.95
12,5000,257.17
12,5000,269.63
12,5000,268.76
21,10000,259.57
21,10000,267.22
21,10000,311.89
21,10000,301.82
21,2500,353.03
21,2500,318.92
21,2500,310.76
21,2500,310.02
21,5000,281.44
21,5000,308.39
21,5000,349.15
21,5000,349.63
21,5000,353.22
16,10000,286.72
16,10000,271.52
16,10000,264.2
16,10000,308.13
16,10000,306.68
16,10000,305.95
18,10000,333.51
18,10000,330.68
18,10000,278.81
18,10000,324.89
18,10000,326.23
18,10000,318.35
18,2500,281.16
18,2500,311.79
18,2500,315.14
18,2500,286.23
18,2500,278.08
18,2500,324.75
18,5000,306.12
18,5000,332.8
18,5000,304.33
18,5000,294.23
18,5000,308.24
18,5000,316.87
21,10000,289.32
21,10000,314.23
21,10000,265.84
21,2500,327.54
21,2500,276.18
21,2500,269.51
21,2500,331.56
21,2500,347.08
21,2500,286.29
21,2500,241.78
21,2500,304.79
21,2500,266.37
21,2500,291.36
21,5000,313
21,5000,309.44
21,5000,265.3
21,5000,285.89
21,5000,277.27
21,5000,317.05
21,5000,318.85
21,5000,304.23
21,5000,266.19
21,5000,286.49
21,5000,291.95
7,10000,228.18
7,10000,242.15
7,10000,212.26
7,10000,226.11
7,10000,221.02
7,10000,234.94
7,10000,241.51
7,10000,234.51
7,10000,243.66
7,2500,161.34
7,2500,180.3
7,2500,126.31
7,2500,160.02
7,2500,165.42
7,2500,99.313
7,2500,115.63
7,2500,141.26
7,2500,146.74
7,2500,86.124
7,2500,113.03
7,5000,182.86
7,5000,166.02
7,5000,191.52
7,5000,208.68
7,5000,0
7,5000,224
7,5000,209.34
7,5000,182.05
7,5000,186.26
10,10000,262.4
10,10000,266.67
10,10000,285.14
10,10000,257.46
10,10000,258.39
10,10000,254.88
10,1250,38.55
10,1250,66.157
10,1250,60.69
10,1250,39.934
10,1250,60.897
10,2500,196.7
10,2500,206.64
10,2500,191.17
10,2500,201.82
10,2500,200.82
10,5000,236.59
10,5000,242.92
10,5000,228.7
10,5000,254.13
10,5000,256.52
10,5000,233.55
10,5000,217.19
14,10000,288.58
14,10000,302.18
14,10000,291.42
14,10000,315.9
14,10000,308.14
14,10000,281.58
14,10000,308.26
14,1250,0
14,1250,0
14,1250,96.028
14,1250,80.935
14,1250,0
14,1250,71.142
14,1250,17.635
14,1250,112.26
14,1250,73.635
14,2500,250.49
14,2500,246.06
14,2500,259.92
14,2500,264.8
14,2500,251.49
14,2500,257.19
14,2500,239.53
14,5000,289.74
14,5000,270.9
14,5000,267.27
14,5000,286.02
14,5000,273.28
14,5000,267.92
14,5000,281.8
14,5000,262.83
21,10000,285.22
21,10000,245.38
21,10000,294.7
21,10000,254.97
21,10000,314.16
21,1250,194.09
21,1250,284
21,1250,237.95
21,1250,231.59
21,1250,302.83
21,2500,273.74
21,2500,330.88
21,5000,347.49
21,5000,236.14
21,5000,298.31
21,5000,352.43
21,5000,291.69
21,5000,341.24
16,10000,324.4
16,10000,320.83
16,10000,315.94
16,10000,306.16
16,10000,345.67
16,10000,331.77
16,10000,326.15
16,10000,321.93
16,10000,316.3
16,10000,311.53
16,1250,126.98
16,1250,133.76
16,1250,161.53
16,1250,124.64
16,1250,153.26
16,1250,104.21
16,1250,140.38
16,1250,101.5
16,1250,164.71
16,1250,146.72
16,2500,271.66
16,2500,277.84
16,2500,268.99
16,2500,289
16,2500,306.28
16,2500,289.51
16,2500,298.28
16,2500,293.01
16,5000,289.25
16,5000,314.46
16,5000,311.95
16,5000,302.62
16,5000,310.69
16,5000,295.68
16,5000,296.03
16,5000,290.16
16,5000,288.31
16,5000,313.01
18,10000,354.84
18,10000,323.28
18,10000,322.5
18,10000,317.99
18,10000,295.19
18,10000,306.79
18,10000,307.85
18,10000,312.06
18,10000,291.04
18,10000,351.29
18,1250,158.15
18,1250,206.49
18,1250,190.06
18,1250,193.74
18,1250,214.64
18,1250,174.88
18,2500,311.79
18,1250,284.91
18,2500,263.15
18,2500,311.97
18,2500,282.15
18,5000,304.67
18,5000,316.08
18,5000,349.23
18,5000,314.73
18,5000,299.02
18,5000,340.22
18,5000,324.89
18,5000,324.84
18,5000,320.24
18,5000,322.98
16,2500,273.98
16,2500,292.75
16,2500,289.52
16,2500,265.09
16,2500,283.23
16,2500,277.51
16,5000,290.27
16,5000,288.77
16,5000,306.28
16,5000,285.93
16,5000,298.29
16,5000,304.13
16,5000,286.39
12,10000,285.44
12,10000,283.9
12,10000,282.29
12,10000,280.99
12,10000,293.86
12,10000,267.66
12,10000,296.75
12,10000,275.78
12,10000,284.16
12,10000,289.86
12,10000,272.8
12,10000,296.25
12,10000,292.35
12,10000,279.4
12,1250,28.323
12,1250,55.134
12,1250,45.303
12,1250,57.663
12,1250,14.329
12,1250,42.39
12,1250,79.033
12,1250,69.31
12,1250,92.471
12,1250,96.469
12,2500,238.94
12,2500,200.19
12,2500,225.6
12,2500,221.01
12,2500,226.8
12,2500,235.26
12,2500,222.01
12,2500,230.01
12,2500,213.77
12,2500,201.04
12,2500,218.39
12,5000,247.34
12,5000,253.71
12,5000,246.33
12,5000,259.43
12,5000,237.15
12,5000,254.4
12,5000,245.58
12,5000,250.53
12,5000,259.09
12,5000,258.47
12,5000,263.05
12,5000,263.71
16,10000,325.05
16,10000,340.43
16,10000,313.91
18,10000,336.18
18,10000,320.93
18,10000,337.28
18,1250,129.19
18,1250,163.85
18,1250,207
18,1250,179.21
18,1250,0
18,2500,307.84
18,1250,168.65
18,5000,300.95
18,5000,311.68
18,5000,304.52
18,5000,318.93
3,10000,0
